"pred","predicted","customer_id","est_income","hold_bal","pref_cust_prob","imp_cscore","RiskScore","card_offer","demographic_slice_AX03efs","demographic_slice_CARDIF2","country_reg_W","ad_exp_N"
"No",0,254695,65947.057632679,7,0.136621886838837,531,577.666184234885,"0",1,0,1,0
"No",0,493878,27332.0823018692,10.3063352976936,0.210685429688381,533,663.376827115686,"0",1,0,0,0
"No",0,972579,87526.4481648965,5,0.413281516285781,639,716.054428852691,"0",1,0,1,1
"No",0,128628,66690.0479597088,6,0.425144130460852,535,530.440966511929,"0",1,0,1,0
"No",0,970201,4555.48736303241,15,0.201860298778338,541,699.737257861446,"0",1,0,1,1
"No",0,17862,78454.3526294076,17.4941279833909,0.190708913577682,645,708.522506074871,"0",1,0,0,1
"No",0,898855,2207.44767848244,5,0.483412984738885,586,726.406925949877,"0",1,0,1,1
"No",0,876716,39346.2858713816,6,0.160263659202613,562,841.625606171397,"0",1,0,1,1
"No",0,382737,65574.2422820236,6,0.14593409101145,604,681.279746284314,"0",1,0,1,0
"No",0,654168,11779.5980590602,9.58041087189527,0.020719422543736,534,785.674829993238,"0",1,0,0,0
"No",0,776025,109038.599440668,5,0.135960014413393,647,465.480635218796,"0",1,0,1,0
"No",0,449046,38063.0203759287,6,0.219400255467754,538,525.657492798468,"0",1,0,1,1
"No",0,456688,30560.0447854272,21.1679552245299,0.420459314660698,565,482.444349085499,"0",1,0,0,1
"No",0,896915,12950.5720605939,26.5612094757499,0.156545441693485,571,696.432509863404,"0",1,0,0,1
"No",0,196200,75319.4203724867,5,0.360927210126507,549,732.238658824989,"0",1,0,1,0
"No",0,221417,69499.512528592,20.6714379004381,0.367332912404742,548,602.563112131539,"0",1,0,0,1
"No",0,830818,34577.9674679852,6,0.401023658624586,502,639.122183114914,"0",1,0,1,1
"No",0,992642,37406.6382174965,3,0.730310498837992,669,766.013176499406,"0",1,0,1,1
"No",0,493705,28668.7831312644,5,0.143970237214631,503,604.149238107873,"0",1,0,1,1
"No",0,395640,2932.73646815235,22.2566533917081,0.183804634977416,532,568.687603631383,"0",1,0,0,0
"No",0,571048,75966.2539855308,26.5896677260403,0.357976935627333,611,551.638134141854,"0",1,0,0,0
"No",0,617451,21302.2498417329,22.4440721715327,0.666558094731236,505,623.891251836212,"0",1,0,0,0
"No",0,405109,18217.8441549243,4,0.663821025678492,587,528.02206458645,"0",1,0,1,0
"No",0,553380,24872.9502633591,6,0.200359452745445,667,694.465374006779,"0",1,0,1,0
"No",0,916609,34076.7605391414,18.2856757457158,0.0412038426146662,539,734.542816032247,"0",1,0,0,0
"No",0,650247,26117.3902944938,2,0.24662295694477,592,855.061052514111,"0",1,0,1,0
"No",0,620194,17140.4249572327,25.8568608707011,0.171952344619326,518,640.271821431218,"0",1,0,0,0
"No",0,487478,12779.3116059109,16.8316207321337,0.37032944477492,525,676.618574479426,"0",1,0,0,1
"No",0,593210,18177.8338286987,27.110251384503,0.305320316535133,567,878.185353301632,"0",1,0,0,0
"No",0,196355,50687.0456346788,19.8417158069781,0.113702701352922,550,648.98138935059,"0",1,0,0,1
"No",0,413545,21549.7737721975,25.9851088269309,0.065600607160198,677,657.882261166481,"0",1,0,0,1
"No",0,772905,33395.3964074183,9,0.51579311804737,520,637.241878991018,"0",1,0,1,0
"No",0,145548,73697.9162518922,21.91361111342,0.206825989837813,575,629.648817324301,"0",1,0,0,0
"No",0,305535,25390.8791036188,17.8455242725248,0.255263685600465,549,629.802954663834,"0",1,0,0,0
"No",0,766226,65758.035549591,16.8108041738579,0.195551726190592,660,645.897075478501,"0",1,0,0,0
"No",0,906396,26180.1266747848,16.6356863226046,0.279699134841253,563,707.772179851824,"0",1,0,0,0
"No",0,759695,20060.5799366851,18.7630768502149,0.0733356097267711,613,737.227410119714,"0",1,0,0,1
"No",0,819911,62269.1561166808,3,0.272466835412876,690,726.859015651141,"0",1,0,1,0
"No",0,342344,122357.606007774,5,0.355873427792845,647,594.494911109343,"0",1,0,1,0
"No",0,790182,101115.521158781,20.0762174018722,0.139914846973906,542,640.627874526004,"0",1,0,0,0
"No",0,227081,32733.6045988478,17.0022672089224,0.167839698943055,676,641.208721651831,"0",1,0,0,0
"No",0,547927,6715.61397415489,3,0.223642911729011,670,721.773956592134,"0",1,0,1,0
"No",0,81409,35621.6476474066,22.7248476575807,0.341038223128932,635,669.685224506411,"0",1,0,0,1
"No",0,448515,33699.3608963723,26.1106510015089,0.136045099918712,666,654.799972615727,"0",1,0,0,1
"No",0,126172,49579.6718126674,13,0.694535903463226,522,626.22644405285,"0",1,0,1,1
"No",0,654664,99910.6490200819,1,0.110063766721484,582,617.728326275804,"0",1,0,1,0
"No",0,367149,37815.3555161723,34.32145752932,0.0537427908175974,672,656.259145650345,"0",1,0,0,0
"No",0,514957,37008.7060843044,4,0.517658035882555,516,666.88455592395,"0",1,0,1,0
"No",0,655529,74285.2490729021,27.3509460974304,0.0454375798002104,603,741.373825806372,"0",1,0,0,0
"No",0,331988,60351.0003758106,1,0.0946547131033889,632,912.643779295027,"0",1,0,1,1
"No",0,65246,33047.9926601449,4,0.140540523025243,560,556.699500006864,"0",1,0,1,0
"No",0,776124,35465.0867093217,5,0.12827184557571,586,660.192427662349,"0",1,0,1,1
"No",0,700283,428.502330277894,13.8672642292624,0.152445051961833,644,625.308126368138,"0",1,0,0,0
"No",0,488201,33260.9916118632,16.8235473188244,0.405918885815336,630,824.51985872327,"0",1,0,0,1
"No",0,663438,15354.3601044332,12.8887416071604,0.145196778329874,505,557.902405574132,"0",1,0,0,1
"No",0,37837,6259.61847435009,16.579280016721,0.269641384224057,588,451.90502683306,"0",1,0,0,0
"No",0,460364,29923.1948694683,5,0.325717457820126,516,593.987032247614,"0",1,0,1,0
"No",0,31365,19093.3581254226,21.5760667367188,0.522574392396319,573,700.669965963579,"0",1,0,0,0
"No",0,198779,29388.8779031944,21.1564944954028,0.0691616196068472,656,701.151425946651,"0",1,0,0,1
"No",0,38529,12123.3029301391,6,0.176309212982191,617,607.136961060856,"0",1,0,1,1
"No",0,989411,18363.5219077212,8,0.385417116229713,596,625.972426588866,"0",1,0,1,1
"No",0,694850,42359.6142316428,29.8874542055334,0.105165387902189,670,671.242423724229,"0",1,0,0,0
"No",0,771116,23482.8405292582,19.0647002361824,0.599899533182896,626,636.331319204408,"0",1,0,0,0
"No",0,703026,51996.2242297055,9,0.401068253095713,554,755.258295891463,"0",1,0,1,0
"No",0,62702,47594.726329477,15,0.836793822949333,630,728.749142935788,"1",1,0,1,1
"No",0,353641,29372.2681742069,3,0.059889969666089,604,707.746617051181,"0",1,0,1,1
"No",0,486483,69996.3297494082,20.0425184524563,0.296864904606232,594,490.079109878122,"0",1,0,0,1
"No",0,553234,71419.9585877761,10,0.250031801558818,588,595.126175889566,"0",1,0,1,1
"No",0,815683,47897.840705794,18.5916946281259,0.383502017044591,610,649.744886843031,"0",1,0,0,1
"No",0,243248,14469.5793046805,18.6092140811969,0.139273989793923,571,741.101580563203,"0",1,0,0,1
"No",0,655741,39429.4006144709,20.440186213563,0.0946718734337001,608,656.900616980134,"0",1,0,0,0
"No",0,922490,140080.698897353,5,0.193654793899933,669,643.991941321331,"0",1,0,1,0
"No",0,431937,11729.4348940078,13,0.431729360667397,675,486.990108416929,"0",1,0,1,1
"No",0,877422,82001.3970293603,18.5486646219564,0.313778389913395,519,675.961983524978,"0",1,0,0,1
"No",0,659114,22584.2830897944,4,0.132217746777977,543,701.424324761847,"0",1,0,1,1
"No",0,461136,16940.9277919323,11.6514892563649,0.460260359612068,551,520.130343425828,"0",1,0,0,0
"No",0,527234,86794.2878327405,17.6184340784167,0.31046324195985,684,716.179107238222,"0",1,0,0,1
"No",0,697659,43411.0514518471,0,0.152316251389835,533,730.850827925571,"0",1,0,1,1
"No",0,633810,27779.3984844361,21.3364570023179,0.520457502582338,597,662.057479927209,"0",1,0,0,0
"No",0,73452,41335.1898406401,18.944846038132,0.437593178602887,521,718.768049819819,"0",1,0,0,0
"No",0,810492,47417.9917383264,26.5670276271139,0.402575188213279,638,623.668689801672,"0",1,0,0,0
"Yes",1,159702,150538.809704055,7,0.571412795723108,586,793.960234579352,"1",1,0,1,1
"No",0,437385,45214.2884912884,14.0551580986614,0.237818476908459,550,556.013645571167,"0",1,0,0,0
"No",0,561545,54179.4018893819,3,0.130600487174775,663,686.224968966818,"0",1,0,1,1
"No",0,246213,27102.9402602389,19.178512118808,0.829675630855111,641,638.371449344267,"1",1,0,0,1
"No",0,535003,31267.7247293988,1,0.781364528574722,508,683.070943357341,"0",1,0,1,1
"Yes",1,879429,62839.7326798797,19.536218866346,0.749187344547954,581,727.161568203492,"1",1,0,0,1
"No",0,722352,57603.5001736286,14.3899927528998,0.277050612644055,663,637.182735659051,"0",1,0,0,0
"No",0,859621,45490.5607730299,13,0.315430998486227,625,628.703566796245,"0",1,0,1,1
"No",0,833792,21904.9091144474,20.7447015163912,0.735176903707799,614,789.906987733514,"0",1,0,0,0
"No",0,703294,16951.0165811926,6,0.121708177066388,581,643.716172480279,"0",1,0,1,1
"No",0,344577,36218.5130751592,4,0.144537131198199,660,553.992542561702,"0",1,0,1,0
"No",0,347857,33176.0905865686,16.5101346855333,0.464204983864624,563,654.093655113184,"0",1,0,0,1
"No",0,530035,4172.95375943366,16.840773792002,0.18819499527084,657,824.11766908142,"0",1,0,0,0
"No",0,485748,63508.5778242308,21.2710356034831,0.128972154912424,568,576.010267665095,"0",1,0,0,0
"No",0,40834,8825.47579723712,20.991558399631,0.69142341388313,699,682.468910024263,"0",1,0,0,0
"No",0,111268,48567.1062505944,8,0.58975172733869,636,662.78926017481,"0",1,0,1,0
"No",0,788113,6813.92166071713,21.6925656087513,0.0729866827150828,656,590.088274624698,"0",1,0,0,1
"No",0,209784,44610.3622712671,7,0.318277190585145,691,644.194483131699,"0",1,0,1,0
"No",0,836749,70876.1628040372,4,0.0999829056686238,531,576.903751488668,"0",1,0,1,0
"No",0,425650,18777.2571510802,17.3226318485521,0.463621376582313,522,723.485181689895,"0",1,0,0,1
"No",0,86517,12480.7942962435,0,0.0874942407627174,662,645.986952380501,"0",1,0,1,1
"No",0,911218,98782.124428977,22.100871101254,0.285198075230121,589,736.397021101173,"0",1,0,0,1
"No",0,422778,8950.51893138453,7,0.16671983006154,658,817.109142948341,"0",1,0,1,0
"No",0,901418,48706.8968145937,10.7077552363628,0.439335548035681,612,642.901460893767,"0",1,0,0,0
"Yes",1,289798,12563.6740025018,15.0708424151324,1.10515744551089,643,722.534999539582,"1",1,0,0,1
"Yes",1,485660,67622.2999844355,27.4529042992917,0.822142161447404,610,771.339875600844,"1",1,0,0,1
"No",0,579858,44731.4053065347,6,0.743134741420113,640,666.231228187205,"0",1,0,1,1
"No",0,155464,27342.0348840834,21.7406371148174,0.101116111224196,637,596.758183338557,"0",1,0,0,1
"No",0,911152,75373.3481669827,22.1998383087471,0.413668748439863,621,630.986207978726,"0",1,0,0,1
"No",0,833720,42555.2994326952,10.2440709678143,0.242691315906788,614,700.276933369757,"0",1,0,0,1
"No",0,347420,27914.1503046006,20.3764542333145,0.265089961844864,655,724.858162785162,"0",1,0,0,1
"No",0,695877,40154.9941944212,19.6794797997687,0.243216886754516,699,734.630042820187,"0",1,0,0,0
"No",0,107008,43827.3174533419,2,0.262366790308077,556,641.251171942385,"0",1,0,1,0
"No",0,102338,45402.2024788553,9,0.41326288040587,622,635.226446502472,"0",1,0,1,0
"No",0,471731,60482.6688961915,6,0.237045238074752,571,788.884484969001,"0",1,0,1,1
"No",0,464912,29602.220819244,21.1017131462583,0.208078512129716,677,758.258312698079,"0",1,0,0,0
"No",0,860726,4709.34093818591,5,0.398935798008267,512,721.552608399916,"0",1,0,1,0
"No",0,761030,52472.8353177753,14.89728918741,0.174588561017957,698,563.787109745377,"0",1,0,0,1
"No",0,601756,50309.448789959,14.2164921217096,0.45102483278496,573,753.346730714244,"0",1,0,0,0
"No",0,224677,29964.1975366251,11,0.477742331599378,585,644.938212036552,"0",1,0,1,0
"No",0,709706,9026.3858918606,26.6487590305184,0.322255516327539,598,753.708220608529,"0",1,0,0,1
"No",0,441686,30207.009110276,3,0.374104559938418,674,711.08904103668,"0",1,0,1,1
"No",0,122008,29923.0226650354,16.4291784869227,0.411760747009409,650,730.22195729791,"0",1,0,0,1
"No",0,452146,2090.76709477191,15.6563847809934,0.132549976742371,596,611.599467006807,"0",1,0,0,0
"No",0,643925,16821.8241532223,12.5810319937325,0.0944580568985959,679,645.716049902346,"0",1,0,0,1
"No",0,889615,15830.7706230924,20.2737510753855,0.784198678352657,693,791.440912521711,"0",1,0,0,0
"No",0,831724,29211.9806074482,8.77989078259806,0.440086109502689,677,620.272207599264,"0",1,0,0,0
"Yes",1,988886,63785.3071348968,20.6163696769279,0.76633716697465,634,541.963787187097,"1",1,0,0,0
"No",0,800992,25693.2473912124,19.5031560233511,0.236065103043974,531,759.980906940403,"0",1,0,0,1
"No",0,424449,15178.0922607795,23.2088713952497,0.427471895784888,526,732.811265255608,"0",1,0,0,1
"No",0,777149,23028.1979412236,3,0.851486198773333,683,583.469986626264,"0",1,0,1,1
"No",0,473199,94996.7392691534,11,0.583198086079666,563,546.292536210532,"1",1,0,1,0
"No",0,500751,31327.2924422936,0,0.619257775417938,669,701.639587042615,"0",1,0,1,0
"No",0,332570,36830.9966507299,26.1317505042327,0.168481234578392,672,579.609476744912,"0",1,0,0,1
"No",0,776317,29630.7769572338,8,0.00512707468988989,594,724.3101367455,"0",1,0,1,0
"No",0,860200,69336.063763428,17.4906370114545,0.527628117551849,546,718.700869955798,"0",1,0,0,0
"No",0,314677,29465.6203794982,1,0.210012154986628,650,612.865507055032,"0",1,0,1,0
"No",0,791494,34808.6905698739,7.18478601458968,0.322515544604921,510,752.897380532586,"0",1,0,0,1
"No",0,749373,51878.3174399433,7,0.124709690290721,558,669.892915067924,"0",1,0,1,0
"No",0,296100,33971.4333537148,6,0.315000944888293,563,575.761828509209,"0",1,0,1,0
"No",0,299232,57243.832598502,21.2805253137325,0.399278994970636,686,847.02631252407,"0",1,0,0,0
"No",0,161587,4540.3225763127,22.188225015048,0.813027119485688,581,732.276762231775,"0",1,0,0,0
"No",0,225029,45160.8048202162,7,0.0729173559734088,612,616.347401131263,"0",1,0,1,0
"No",0,607468,53667.5621339925,23.0618917682823,0.321850594348325,531,603.073223364741,"0",1,0,0,1
"No",0,298920,266.411871192984,2,0.918399676817061,577,478.728555460727,"0",1,0,1,0
"Yes",1,491747,46410.9589826895,22.6407606471736,0.990084057710762,522,546.229939562718,"1",1,0,0,0
"No",0,218516,28353.2179777442,18.2179850692149,0.258584423454775,510,650.021756350273,"0",1,0,0,1
"No",0,157685,86516.6853435175,9,0.553014382853651,536,657.799770229848,"0",1,0,1,0
"No",0,500894,57489.7386479339,0,0.0860272907923432,622,869.442514060614,"0",1,0,1,0
"No",0,302704,46489.4622654988,2,0.601127132325823,510,653.892105748958,"0",1,0,1,1
"No",0,689116,21189.8109303663,7,0.137819687057894,629,690.995024628524,"0",1,0,1,1
"No",0,369723,76693.8147374594,16.412972199627,0.245437729501214,645,701.386046275869,"0",1,0,0,1
"No",0,672705,42490.3682386219,23.5662147233435,0.593560806233314,665,687.300996483324,"0",1,0,0,0
"Yes",1,305250,44717.4390573793,19.4771264347705,0.924464589455483,590,692.216582335445,"1",1,0,0,1
"No",0,861347,63884.3483336414,17.6955741910173,0.328058934458004,527,651.509252555058,"0",1,0,0,1
"No",0,612108,52761.4804654514,13,0.157908681961597,540,676.634476707992,"0",1,0,1,0
"No",0,175999,29992.0935580232,21.6502207759672,0.139946017667427,609,744.196371523838,"0",1,0,0,0
"No",0,833985,33436.4626509748,22.9387976922526,0.264629095757261,568,646.456930003517,"0",1,0,0,0
"No",0,567845,16227.1458196891,4,0.748922777330566,576,787.660203477782,"0",1,0,1,0
"No",0,211919,20922.1438209607,2,0.222663526066929,503,665.040374808826,"0",1,0,1,0
"No",0,724059,37799.7448807649,17.5559043498339,0.205026555441315,618,807.614819845478,"0",1,0,0,1
"Yes",1,107267,30309.336305536,27.4435664317034,1.04932764178685,599,510.374683765498,"1",1,0,0,0
"No",0,307390,50586.4730789551,15,0.308010021255337,668,697.209168118813,"0",1,0,1,0
"No",0,32675,54965.5502259401,8,0.405084733518231,543,673.243990915337,"0",1,0,1,0
"No",0,83870,64246.2222602665,1,0.074394148701298,517,560.73427644337,"0",1,0,1,1
"No",0,791355,39791.3224022847,8,0.18492986117711,550,753.404995138763,"0",1,0,1,1
"No",0,350947,25728.4679178735,6,0.253499701300461,535,711.156234634865,"0",1,0,1,0
"No",0,823700,41525.6420521813,22.1942905516391,0.0812869213115522,533,664.814226249708,"0",1,0,0,1
"No",0,317611,8771.38297492493,1,0.308441660572156,628,636.399489057616,"0",1,0,1,1
"No",0,50039,37154.6671714209,12,0.206173870442288,569,684.887017951123,"0",1,0,1,0
"No",0,868249,88372.3422843904,12.5865885950503,0.420529935370674,663,643.210741456,"0",1,0,0,0
"No",0,263798,3667.29984275671,19.5294342963889,0.33931397442294,621,657.894044502011,"0",1,0,0,1
"No",0,271755,30901.332535075,3,0.494074668184915,591,693.03788007468,"0",1,0,1,1
"No",0,425278,74626.4444404654,17.8368916915304,0.329930605671067,507,699.184082901088,"0",1,0,0,0
"No",0,30874,36878.3963576037,5.59290160987653,0.275857975629013,593,724.235885361723,"0",1,0,0,0
"No",0,39442,14292.0496711341,8,0.173394031917283,603,686.608030947429,"0",1,0,1,0
"No",0,582634,45696.9149369767,18.1053521103488,0.0860280983035104,574,700.778074243502,"0",1,0,0,0
"No",0,761915,963.558422123213,4,0.172666216749852,550,865.972770019101,"0",1,0,1,0
"No",0,893653,15316.2068381173,22.4389876353349,0.582828704834138,651,692.987216669034,"0",1,0,0,0
"No",0,120341,13583.7884914267,25.2033715985128,0.148328946427049,662,761.669062311855,"0",1,0,0,1
"No",0,249240,29759.8503529646,17.524550684287,0.259818583425027,611,736.898720648917,"0",1,0,0,0
"No",0,314533,39174.3562807974,7,0.481089488282374,529,792.620343434707,"0",1,0,1,1
"No",0,838955,17261.6618440656,6,0.652130254005545,510,462.66105287316,"0",1,0,1,0
"No",0,864094,43761.1577723429,5,0.638915050924207,622,600.663605961276,"0",1,0,1,1
"No",0,29249,7381.73296614331,22.6654134743593,0.115362732409857,679,674.09611894673,"0",1,0,0,0
"No",0,364707,55126.9885490205,24.71777595583,0.408223804889275,561,532.613880756998,"0",1,0,0,1
"No",0,297202,53471.8277087192,26.5772742903956,0.227227022463838,563,685.254136833456,"0",1,0,0,1
"No",0,236067,98671.9295457009,11,0.0807666213019033,677,580.159035109036,"0",1,0,1,0
"No",0,645516,54831.6034364584,5,0.231723300559765,685,705.344111749525,"0",1,0,1,0
"No",0,690346,79957.1626380332,26.1044736911814,0.562234420696362,569,658.869424150821,"1",1,0,0,1
"No",0,678653,41426.751338867,4,0.347052380321133,642,720.916230338944,"0",1,0,1,0
"No",0,251304,55780.9582842193,9,0.40144344737078,561,755.012595844066,"0",1,0,1,1
"No",0,831646,54160.7274088442,3,0.305587815286686,635,706.799934500531,"0",1,0,1,1
"No",0,737182,77235.3484831886,10,0.0539450376275879,525,611.093334911725,"0",1,0,1,0
"No",0,610058,36878.7383789527,7,0.195904746251065,623,661.243661893458,"0",1,0,1,1
"No",0,244107,80257.8948255721,11,0.616583826690231,649,693.421582272339,"1",1,0,1,0
"No",0,841946,21753.5351626018,2,0.226694185364831,649,660.676345333081,"0",1,0,1,1
"No",0,567115,53835.7802840701,23.3224571620596,0.462273678957764,642,819.067554753492,"0",1,0,0,0
"No",0,197931,72873.5294575647,19.7700496933534,0.181249212990466,604,611.688222529617,"0",1,0,0,0
"No",0,957583,38769.6016525632,12,0.502565806211442,655,683.342437307415,"0",1,0,1,1
"No",0,659620,54413.627447883,19.173629790661,0.207523986894769,535,746.145503001357,"0",1,0,0,1
"No",0,570925,61795.5764102993,24.1633785776155,0.301709121741039,556,634.463968517522,"0",1,0,0,0
"No",0,156377,48108.0813737372,4,0.623105865841889,636,658.578442541844,"0",1,0,1,0
